"","Total.VolumeA","Speed_KM","OccupancyA"
"3725",1278,105,-1
"3726",714,108,-1
"3727",918,109,-1
"3728",720,108,-1
"3729",1152,106,-1
"3730",1008,106,-1
"3731",1230,108,-1
"3732",1038,109,-1
"3733",1200,109,-1
"3734",1170,109,-1
"3735",1182,109,-1
"3736",828,109,-1
"3737",930,105,-1
"3738",882,106,-1
"3739",1098,108,-1
"3740",1092,108,-1
"3741",1290,106,-1
"3742",894,103,-1
"3743",1356,108,-1
"3744",1176,106,-1
"3745",1302,109,-1
"3746",1236,113,-1
"3747",1062,108,-1
"3748",1122,108,-1
"3749",894,108,-1
"3750",1098,108,-1
"3751",1128,108,-1
"3752",1062,108,-1
"3753",780,108,-1
"3754",1260,111,-1
"3755",1026,109,-1
"3756",894,106,-1
"3757",1206,106,-1
"3758",990,109,-1
"3759",1242,109,-1
"3760",1170,113,-1
"3761",1242,109,-1
"3762",1224,108,-1
"3763",1116,109,-1
"3764",1140,113,-1
"3765",1368,109,-1
"3766",1284,109,-1
"3767",1134,106,-1
"3768",1236,108,-1
"3769",1326,111,-1
"3770",1050,113,-1
"3771",1116,113,-1
"3772",1038,111,-1
"3773",1104,111,-1
"3774",1068,111,-1
"3775",948,98,-1
"3776",798,100,-1
"3777",906,105,-1
"3778",972,108,-1
"3779",690,106,-1
"3780",612,108,-1
"3781",1476,101,-1
"3782",804,105,-1
"3783",1284,105,-1
"3784",1344,103,-1
"3785",1086,101,-1
"3786",954,106,-1
"3787",804,108,-1
"3788",1068,106,-1
"3789",942,106,-1
"3790",678,109,-1
"3791",1152,108,-1
"3792",894,108,-1
"3793",966,103,-1
"3794",1194,105,-1
"3795",1266,106,-1
"3796",996,109,-1
"3797",930,106,-1
"3798",948,105,-1
"3799",798,109,-1
"3800",1128,106,-1
"3801",1002,103,-1
"3802",972,111,-1
"3803",780,103,-1
"3804",600,108,-1
"3805",1170,106,-1
"3806",816,108,-1
"3807",648,108,-1
"3808",936,106,-1
"3809",876,108,-1
"3810",1080,109,-1
"3811",618,108,-1
"3812",840,109,-1
"3813",1074,106,-1
"3814",852,109,-1
"3815",990,106,-1
"3816",972,108,-1
"3817",978,106,-1
"3818",966,105,-1
"3819",606,106,-1
"3820",906,108,-1
"3821",1140,109,-1
"3822",936,109,-1
"3823",1248,106,-1
"3824",1098,106,-1
"3825",666,106,-1
"3826",870,111,-1
"3827",1206,106,-1
"3828",1116,106,-1
"3829",828,111,-1
"3830",954,111,-1
"3831",1140,111,-1
"3832",708,106,-1
"3833",924,106,-1
"3834",1182,106,-1
"3835",1074,106,-1
"3836",996,106,-1
"3837",1014,103,-1
"3838",936,108,-1
"3839",1320,105,-1
"3840",816,106,-1
"3841",798,105,-1
"3842",1050,106,-1
"3843",594,109,-1
"3844",486,105,-1
"3845",1032,105,-1
"3846",690,106,-1
"3847",1182,106,-1
"3848",606,109,-1
"3849",1266,109,-1
"3850",1062,108,-1
"3851",780,113,-1
"3852",918,111,-1
"3853",1116,108,-1
"3854",1170,109,-1
"3855",1194,106,-1
"3856",1056,108,-1
"3857",1152,108,-1
"3858",1200,109,-1
"3859",1026,111,-1
"3860",1104,108,-1
"3861",1014,109,-1
"3862",1062,114,-1
"3863",1032,111,-1
"3864",762,111,-1
"3865",1260,113,-1
"3866",834,113,-1
"3867",948,106,-1
"3868",1038,113,-1
"3869",1362,111,-1
"3870",774,109,-1
"3871",936,111,-1
"3872",1260,111,-1
"3873",1338,111,-1
"3874",870,113,-1
"3875",1158,106,-1
"3876",1020,108,-1
"3877",828,116,-1
"3878",876,111,-1
"3879",912,109,-1
"3880",1128,108,-1
"3881",996,108,-1
"3882",1056,111,-1
"3883",942,111,-1
"3884",900,113,-1
"3885",816,111,-1
"3886",750,108,-1
"3887",678,109,-1
"3888",348,109,-1
"3889",726,111,-1
"3890",498,108,-1
"3891",1212,111,-1
"3892",1308,108,-1
"3893",1794,106,-1
"3894",1548,103,-1
"3895",1764,105,-1
"3896",1818,100,-1
"3897",1560,88,-1
"3898",2172,92,-1
"3899",1578,92,-1
"3900",2082,87,-1
"3901",1104,32,-1
"3902",1440,79,-1
"3903",1752,63,-1
"3904",1242,48,-1
"3905",1578,53,-1
"3906",1404,66,-1
"3907",1680,80,-1
"3908",1482,47,-1
"3909",1296,58,-1
"3910",804,21,-1
"3911",846,39,-1
"3912",1110,53,-1
"3913",1110,39,-1
"3914",1500,58,-1
"3915",1062,35,-1
"3916",1428,34,-1
"3917",1200,71,-1
"3918",828,101,-1
"3919",1392,106,-1
"3920",1326,108,-1
"3921",1428,106,-1
"3922",996,111,-1
"3923",936,108,-1
"3924",1242,103,-1
"3925",1080,105,-1
"3926",996,108,-1
"3927",1278,105,-1
"3928",984,106,-1
"3929",1140,111,-1
"3930",936,106,-1
"3931",1182,106,-1
"3932",1332,106,-1
"3933",666,108,-1
"3934",762,111,-1
"3935",1020,106,-1
"3936",1362,106,-1
"3937",690,108,-1
"3938",720,109,-1
"3939",894,106,-1
"3940",1230,103,-1
"3941",1278,100,-1
"3942",726,106,-1
"3943",1176,108,-1
"3944",1368,106,-1
"3945",1176,108,-1
"3946",1206,108,-1
"3947",1212,111,-1
"3948",1296,108,-1
"3949",972,106,-1
"3950",1266,101,-1
"3951",1098,109,-1
"3952",1266,105,-1
"3953",1110,111,-1
"3954",474,113,-1
"3955",1044,111,-1
"3956",1104,109,-1
"3957",1020,105,-1
"3958",1014,105,-1
"3959",1020,109,-1
"3960",1116,109,-1
"3961",750,108,-1
"3962",1086,108,-1
"3963",1014,101,-1
"3964",966,106,-1
"3965",1158,106,-1
"3966",828,108,-1
"3967",930,106,-1
"3968",624,101,-1
"3969",744,106,-1
"3970",978,105,-1
"3971",900,106,-1
"3972",1032,109,-1
"3973",1104,106,-1
"3974",924,106,-1
"3975",1098,106,-1
"3976",1212,109,-1
"3977",876,108,-1
"3978",1206,113,-1
"3979",1200,108,-1
"3980",942,111,-1
"3981",846,109,-1
"3982",960,105,-1
"3983",1152,108,-1
"3984",1080,109,-1
"3985",1080,106,-1
"3986",1218,108,-1
"3987",996,105,-1
"3988",894,108,-1
"3989",780,105,-1
"3990",960,108,-1
"3991",1026,106,-1
"3992",1032,108,-1
"3993",1176,108,-1
"3994",1038,109,-1
"3995",1038,109,-1
"3996",1164,108,-1
"3997",1188,106,-1
"3998",1068,108,-1
"3999",1284,103,-1
"4000",1254,106,-1
"4001",1092,105,-1
"4002",1320,103,-1
"4003",1266,106,-1
"4004",1050,100,-1
"4005",678,23,-1
"4006",1020,14,-1
"4007",744,19,-1
"4008",1728,64,-1
"4009",1608,74,-1
"4010",1488,100,-1
"4011",1308,105,-1
"4012",1026,106,-1
"4013",1056,109,-1
"4014",1176,113,-1
"4015",1062,109,-1
"4016",1038,113,-1
"4017",1110,111,-1
"4018",912,109,-1
"4019",792,109,-1
"4020",786,111,-1
"4021",1254,109,-1
"4022",1038,108,-1
"4023",984,111,-1
"4024",870,111,-1
"4025",834,109,-1
"4026",852,111,-1
"4027",702,113,-1
"4028",996,114,-1
"4029",720,113,-1
"4030",552,114,-1
"4031",1308,113,-1
"4032",1134,113,-1
"4033",1356,109,-1
"4034",1680,105,-1
"4035",2094,106,-1
"4036",1692,103,-1
"4037",2142,106,-1
"4038",2190,100,-1
"4039",1806,95,-1
"4040",1782,105,-1
"4041",1770,105,-1
"4042",1482,101,-1
"4043",1602,98,-1
"4044",1542,101,-1
"4045",1404,103,-1
"4046",2010,100,-1
"4047",1560,93,-1
"4048",1590,53,-1
"4049",1770,64,-1
"4050",1782,80,-1
"4051",1446,108,-1
"4052",1128,108,-1
"4053",1476,101,-1
"4054",1260,106,-1
"4055",1074,111,-1
"4056",1008,109,-1
"4057",1050,108,-1
"4058",1356,113,-1
"4059",1182,109,-1
"4060",1644,108,-1
"4061",1542,108,-1
"4062",1596,109,-1
"4063",1434,109,-1
"4064",1566,105,-1
"4065",1380,108,-1
"4066",966,106,-1
"4067",1182,106,-1
"4068",906,108,-1
"4069",1272,109,-1
"4070",1212,106,-1
"4071",900,108,-1
"4072",960,106,-1
"4073",1398,108,-1
"4074",978,108,-1
"4075",1212,106,-1
"4076",1086,108,-1
"4077",1290,108,-1
"4078",1152,108,-1
"4079",966,108,-1
"4080",894,106,-1
"4081",1086,108,-1
"4082",948,105,-1
"4083",942,103,-1
"4084",1026,106,-1
"4085",894,105,-1
"4086",1158,108,-1
"4087",1134,106,-1
"4088",1080,109,-1
"4089",1038,109,-1
"4090",942,108,-1
"4091",1014,105,-1
"4092",1098,108,-1
"4093",1224,109,-1
"4094",1068,111,-1
"4095",948,106,-1
"4096",900,109,-1
"4097",726,111,-1
"4098",906,113,-1
"4099",888,108,-1
"4100",1068,109,-1
"4101",798,108,-1
"4102",984,108,-1
"4103",1128,111,-1
"4104",1020,109,-1
"4105",870,106,-1
"4106",978,108,-1
"4107",1200,113,-1
"4108",912,111,-1
"4109",1236,109,-1
"4110",1284,108,-1
"4111",1140,109,-1
"4112",1062,108,-1
"4113",1170,108,-1
"4114",1074,108,-1
"4115",1086,109,-1
"4116",930,103,-1
"4117",930,101,-1
"4118",1152,106,-1
"4119",924,105,-1
"4120",984,106,-1
"4121",1152,108,-1
"4122",1086,109,-1
"4123",822,108,-1
"4124",1224,109,-1
"4125",1134,109,-1
"4126",1116,108,-1
"4127",1020,109,-1
"4128",1026,109,-1
"4129",768,108,-1
"4130",984,111,-1
"4131",768,109,-1
"4132",828,113,-1
"4133",780,108,-1
"4134",732,105,-1
"4135",564,111,-1
"4136",924,111,-1
"4137",1140,109,-1
"4138",936,111,-1
"4139",1002,109,-1
"4140",906,111,-1
"4141",990,109,-1
"4142",978,109,-1
"4143",924,109,-1
"4144",984,111,-1
"4145",816,108,-1
"4146",870,111,-1
"4147",1116,109,-1
"4148",762,109,-1
"4149",810,109,-1
"4150",786,109,-1
"4151",714,108,-1
"4152",702,116,-1
"4153",630,106,-1
"4154",960,111,-1
"4155",882,111,-1
"4156",732,114,-1
"4157",744,103,-1
"4158",708,101,-1
"4159",708,101,-1
"4160",246,100,-1
"4161",384,105,-1
"4162",462,100,-1
"4163",534,105,-1
"4164",366,108,-1
"4165",540,106,-1
"4166",546,108,-1
"4167",402,109,-1
"4168",468,108,-1
"4169",342,106,-1
"4170",504,109,-1
"4171",348,109,-1
"4172",420,103,-1
"4173",180,108,-1
"4174",462,109,-1
"4175",600,103,-1
"4176",612,101,-1
"4177",444,103,-1
"4178",762,103,-1
"4179",564,106,-1
"4180",426,103,-1
"4181",732,103,-1
"4182",768,103,-1
"4183",564,103,-1
"4184",624,105,-1
"4185",828,105,-1
"4186",606,106,-1
"4187",774,109,-1
"4188",924,109,-1
"4189",630,106,-1
"4190",684,109,-1
"4191",864,108,-1
"4192",864,109,-1
"4193",714,108,-1
"4194",720,105,-1
"4195",696,103,-1
"4196",762,103,-1
"4197",960,109,-1
"4198",828,108,-1
"4199",948,108,-1
"4200",1020,109,-1
"4201",972,109,-1
"4202",768,108,-1
"4203",786,109,-1
"4204",846,111,-1
"4205",546,111,-1
"4206",1026,105,-1
"4207",1032,106,-1
"4208",1128,106,-1
"4209",714,105,-1
"4210",1230,103,-1
"4211",864,105,-1
"4212",1188,105,-1
"4213",1128,105,-1
"4214",1332,106,-1
"4215",918,106,-1
"4216",1176,105,-1
"4217",564,111,-1
"4218",876,105,-1
"4219",1158,106,-1
"4220",1050,106,-1
"4221",1014,106,-1
"4222",942,105,-1
"4223",966,97,-1
"4224",1068,93,-1
"4225",1122,100,-1
"4226",1164,106,-1
"4227",828,108,-1
"4228",1038,101,-1
"4229",828,108,-1
"4230",1110,106,-1
"4231",1014,109,-1
"4232",618,106,-1
"4233",774,106,-1
"4234",858,106,-1
"4235",1110,109,-1
"4236",1050,106,-1
"4237",1152,108,-1
"4238",1134,105,-1
"4239",1188,106,-1
"4240",1212,108,-1
"4241",1152,111,-1
"4242",720,111,-1
"4243",1218,108,-1
"4244",978,108,-1
"4245",1026,106,-1
"4246",1026,111,-1
"4247",1218,109,-1
"4248",1098,109,-1
"4249",954,111,-1
"4250",1224,109,-1
"4251",960,108,-1
"4252",1074,113,-1
"4253",954,113,-1
"4254",1008,109,-1
"4255",1212,113,-1
"4256",1170,111,-1
"4257",972,113,-1
"4258",1134,113,-1
"4259",1218,106,-1
"4260",1236,113,-1
"4261",918,111,-1
"4262",1296,109,-1
"4263",1206,111,-1
"4264",1224,108,-1
"4265",1050,108,-1
"4266",906,111,-1
"4267",1020,109,-1
"4268",1086,114,-1
"4269",972,116,-1
"4270",702,114,-1
"4271",1080,113,-1
"4272",990,113,-1
"4273",666,113,-1
"4274",852,109,-1
"4275",732,113,-1
"4276",612,109,-1
"4277",666,119,-1
"4278",1410,105,-1
"4279",1512,101,-1
"4280",1170,100,-1
"4281",1320,101,-1
"4282",2106,92,-1
"4283",1998,85,-1
"4284",1944,66,-1
"4285",1908,79,-1
"4286",1992,88,-1
"4287",1566,87,-1
"4288",1590,64,-1
"4289",1182,56,-1
"4290",1176,58,-1
"4291",1422,58,-1
"4292",1452,56,-1
"4293",1272,56,-1
"4294",1170,58,-1
"4295",1638,58,-1
"4296",1476,58,-1
"4297",1068,40,-1
"4298",1110,24,-1
"4299",912,23,-1
"4300",840,26,-1
"4301",1014,37,-1
"4302",1164,24,-1
"4303",1482,43,-1
"4304",1512,42,-1
"4305",1380,39,-1
"4306",1890,80,-1
"4307",1554,77,-1
"4308",1170,42,-1
"4309",930,32,-1
"4310",774,45,-1
"4311",1434,40,-1
"4312",1248,42,-1
"4313",1278,48,-1
"4314",948,87,-1
"4315",630,100,-1
"4316",1050,101,-1
"4317",522,98,-1
"4318",1020,103,-1
"4319",1044,97,-1
"4320",780,103,-1
"4321",1062,87,-1
"4322",984,93,-1
"4323",732,95,-1
"4324",1074,87,-1
"4325",1020,68,-1
"4326",900,76,-1
"4327",684,47,-1
"4328",888,56,-1
"4329",966,69,-1
"4330",936,69,-1
"4331",882,87,-1
"4332",990,100,-1
"4333",894,108,-1
"4334",582,106,-1
"4335",1020,108,-1
"4336",936,106,-1
"4337",876,105,-1
"4338",1350,109,-1
"4339",1170,108,-1
"4340",774,108,-1
"4341",1290,109,-1
"4342",798,106,-1
"4343",756,111,-1
"4344",990,111,-1
"4345",822,113,-1
"4346",948,111,-1
"4347",858,109,-1
"4348",1170,105,-1
"4349",1056,109,-1
"4350",1314,106,-1
"4351",1158,106,-1
"4352",954,108,-1
"4353",888,108,-1
"4354",936,111,-1
"4355",1044,109,-1
"4356",960,106,-1
"4357",744,106,-1
"4358",1212,108,-1
"4359",1146,108,-1
"4360",1104,109,-1
"4361",642,106,-1
"4362",876,108,-1
"4363",960,111,-1
"4364",1176,113,-1
"4365",810,111,-1
"4366",1086,105,-1
"4367",882,111,-1
"4368",960,109,-1
"4369",1008,106,-1
"4370",1056,108,-1
"4371",1002,109,-1
"4372",852,108,-1
"4373",1014,105,-1
"4374",1128,108,-1
"4375",1176,111,-1
"4376",1332,109,-1
"4377",1164,109,-1
"4378",978,103,-1
"4379",1092,106,-1
"4380",900,108,-1
"4381",594,105,-1
"4382",648,111,-1
"4383",1110,106,-1
"4384",966,109,-1
"4385",1056,106,-1
"4386",888,106,-1
"4387",1134,109,-1
"4388",1320,109,-1
"4389",1242,108,-1
"4390",552,103,-1
"4391",1074,109,-1
"4392",780,109,-1
"4393",1152,109,-1
"4394",1014,114,-1
"4395",1158,109,-1
"4396",1026,109,-1
"4397",1134,108,-1
"4398",1092,113,-1
"4399",1086,106,-1
"4400",990,114,-1
"4401",1392,113,-1
"4402",1092,106,-1
"4403",1092,105,-1
"4404",948,113,-1
"4405",1038,111,-1
"4406",954,109,-1
"4407",1158,108,-1
"4408",1152,111,-1
"4409",684,111,-1
"4410",714,116,-1
"4411",1068,113,-1
"4412",1062,114,-1
"4413",1140,108,-1
"4414",978,111,-1
"4415",942,109,-1
"4416",1020,113,-1
"4417",1056,109,-1
"4418",804,111,-1
"4419",798,109,-1
"4420",1110,113,-1
"4421",804,114,-1
"4422",966,113,-1
"4423",1008,113,-1
"4424",810,108,-1
"4425",690,108,-1
"4426",1104,111,-1
"4427",618,111,-1
"4428",1002,109,-1
"4429",930,105,-1
"4430",1440,39,-1
"4431",1572,48,-1
"4432",1110,23,-1
"4433",738,31,-1
"4434",1116,24,-1
"4435",1290,32,-1
"4436",1110,29,-1
"4437",846,24,-1
"4438",918,19,-1
"4439",582,19,-1
"4440",1020,21,-1
"4441",1152,27,-1
"4442",1080,24,-1
"4443",1032,18,-1
"4444",492,23,-1
"4445",1200,29,-1
"4446",852,31,-1
"4447",1008,27,-1
"4448",1080,37,-1
"4449",1206,34,-1
"4450",966,24,-1
"4451",1080,31,-1
"4452",1038,27,-1
"4453",960,34,-1
"4454",870,42,-1
"4455",1188,37,-1
"4456",1026,39,-1
"4457",1086,40,-1
"4458",876,53,-1
"4459",762,60,-1
"4460",1134,60,-1
"4461",678,48,-1
"4462",930,50,-1
"4463",576,82,-1
"4464",1032,108,-1
"4465",882,109,-1
"4466",816,109,-1
"4467",1194,105,-1
"4468",1206,109,-1
"4469",1134,106,-1
"4470",1044,109,-1
"4471",1062,111,-1
"4472",978,108,-1
"4473",1242,109,-1
"4474",894,113,-1
"4475",618,113,-1
"4476",1014,108,-1
"4477",1110,108,-1
"4478",1170,111,-1
"4479",1164,113,-1
"4480",762,113,-1
"4481",1224,111,-1
"4482",1236,111,-1
"4483",960,108,-1
"4484",978,108,-1
"4485",1176,111,-1
"4486",1194,108,-1
"4487",1182,108,-1
"4488",966,109,-1
"4489",912,109,-1
"4490",1110,113,-1
"4491",864,113,-1
"4492",876,111,-1
"4493",930,113,-1
"4494",1092,109,-1
"4495",750,109,-1
"4496",1002,113,-1
"4497",1032,111,-1
"4498",846,111,-1
"4499",1050,113,-1
"4500",894,114,-1
"4501",1050,111,-1
"4502",942,113,-1
"4503",1296,109,-1
"4504",1038,109,-1
"4505",1032,109,-1
"4506",1134,111,-1
"4507",1248,111,-1
"4508",1026,111,-1
"4509",1170,108,-1
"4510",792,109,-1
"4511",1056,109,-1
"4512",1026,109,-1
"4513",1014,114,-1
"4514",1272,106,-1
"4515",864,111,-1
"4516",1014,111,-1
"4517",846,106,-1
"4518",936,113,-1
"4519",732,113,-1
"4520",630,113,-1
"4521",954,111,-1
"4522",1002,114,-1
"4523",1128,113,-1
"4524",1044,116,-1
"4525",1062,111,-1
"4526",1002,113,-1
"4527",912,113,-1
"4528",858,113,-1
"4529",828,113,-1
"4530",1146,113,-1
"4531",1026,108,-1
"4532",984,109,-1
"4533",1122,113,-1
"4534",1032,113,-1
"4535",1050,111,-1
"4536",1002,109,-1
"4537",588,106,-1
"4538",1008,108,-1
"4539",606,111,-1
"4540",852,114,-1
"4541",936,114,-1
"4542",798,114,-1
"4543",1152,109,-1
"4544",1068,109,-1
"4545",1098,111,-1
"4546",1068,108,-1
"4547",762,114,-1
"4548",936,109,-1
"4549",1050,111,-1
"4550",774,113,-1
"4551",1092,113,-1
"4552",942,113,-1
"4553",870,109,-1
"4554",1110,111,-1
"4555",978,109,-1
"4556",756,111,-1
"4557",984,113,-1
"4558",816,108,-1
"4559",942,113,-1
"4560",654,108,-1
"4561",726,109,-1
"4562",780,113,-1
"4563",876,116,-1
"4564",708,113,-1
"4565",792,111,-1
"4566",1032,111,-1
"4567",828,106,-1
"4568",954,113,-1
"4569",666,109,-1
"4570",744,109,-1
"4571",714,109,-1
"4572",618,109,-1
"4573",354,106,-1
"4574",282,101,-1
"4575",318,111,-1
"4576",420,108,-1
"4577",372,109,-1
"4578",672,111,-1
"4579",552,111,-1
"4580",510,106,-1
"4581",516,109,-1
"4582",468,111,-1
"4583",492,108,-1
"4584",228,109,-1
"4585",378,105,-1
"4586",498,108,-1
"4587",564,105,-1
"4588",630,108,-1
"4589",654,108,-1
"4590",708,108,-1
"4591",810,106,-1
"4592",780,108,-1
"4593",840,111,-1
"4594",654,106,-1
"4595",702,106,-1
"4596",660,111,-1
"4597",672,106,-1
"4598",606,111,-1
"4599",822,108,-1
"4600",948,113,-1
"4601",822,108,-1
"4602",1062,111,-1
"4603",726,106,-1
"4604",756,109,-1
"4605",882,111,-1
"4606",834,111,-1
"4607",762,111,-1
"4608",960,111,-1
"4609",858,108,-1
"4610",888,109,-1
"4611",966,109,-1
"4612",1110,109,-1
"4613",720,113,-1
"4614",924,109,-1
"4615",1080,108,-1
"4616",1068,108,-1
"4617",1242,108,-1
"4618",1080,111,-1
"4619",954,105,-1
"4620",1122,109,-1
"4621",798,114,-1
"4622",750,111,-1
"4623",624,111,-1
"4624",852,113,-1
"4625",906,108,-1
"4626",774,111,-1
"4627",1164,111,-1
"4628",1008,109,-1
"4629",756,111,-1
"4630",882,113,-1
"4631",1110,111,-1
"4632",756,109,-1
"4633",918,111,-1
"4634",1086,113,-1
"4635",1164,109,-1
"4636",1116,113,-1
"4637",1182,109,-1
"4638",1116,111,-1
"4639",960,106,-1
"4640",1200,98,-1
"4641",1146,98,-1
"4642",1194,111,-1
"4643",1266,111,-1
"4644",1008,111,-1
"4645",1122,113,-1
"4646",996,113,-1
"4647",1074,109,-1
"4648",1164,109,-1
"4649",1032,108,-1
"4650",1188,111,-1
"4651",720,111,-1
"4652",798,109,-1
"4653",1086,106,-1
"4654",1260,111,-1
"4655",762,109,-1
"4656",1062,106,-1
"4657",576,109,-1
"4658",1104,113,-1
"4659",900,108,-1
"4660",918,111,-1
"4661",1050,113,-1
"4662",1062,113,-1
"4663",1068,108,-1
"4664",1032,109,-1
"4665",942,109,-1
"4666",1146,109,-1
"4667",1086,111,-1
"4668",1008,109,-1
"4669",1116,113,-1
"4670",798,108,-1
"4671",876,111,-1
"4672",798,113,-1
"4673",1128,111,-1
"4674",1104,111,-1
"4675",870,111,-1
"4676",822,111,-1
"4677",888,108,-1
"4678",882,109,-1
"4679",990,111,-1
"4680",762,109,-1
"4681",1086,114,-1
"4682",972,109,-1
"4683",996,111,-1
"4684",780,114,-1
"4685",1080,109,-1
"4686",1008,109,-1
"4687",930,113,-1
"4688",828,109,-1
"4689",972,109,-1
"4690",648,105,-1
"4691",948,111,-1
"4692",978,111,-1
"4693",1062,113,-1
"4694",678,109,-1
"4695",1086,113,-1
"4696",954,111,-1
"4697",1158,111,-1
"4698",1140,111,-1
"4699",1128,114,-1
"4700",1098,113,-1
"4701",906,111,-1
"4702",1170,111,-1
"4703",768,111,-1
"4704",720,108,-1
"4705",870,105,-1
"4706",684,111,-1
"4707",1038,111,-1
"4708",834,109,-1
"4709",852,111,-1
"4710",852,111,-1
"4711",792,113,-1
"4712",834,105,-1
"4713",918,111,-1
"4714",738,114,-1
"4715",570,111,-1
"4716",618,109,-1
"4717",798,109,-1
"4718",522,111,-1
"4719",942,114,-1
"4720",798,113,-1
"4721",672,113,-1
"4722",540,114,-1
"4723",534,111,-1
"4724",714,113,-1
"4725",480,105,-1
"4726",564,108,-1
"4727",702,113,-1
"4728",630,113,-1
"4729",474,114,-1
"4730",168,106,-1
"4731",234,108,-1
"4732",276,113,-1
"4733",324,114,-1
"4734",282,105,-1
"4735",456,111,-1
"4736",300,108,-1
"4737",408,109,-1
"4738",246,109,-1
"4739",336,109,-1
"4740",222,105,-1
"4741",324,108,-1
"4742",318,108,-1
"4743",372,109,-1
"4744",390,108,-1
"4745",396,109,-1
"4746",300,113,-1
"4747",492,109,-1
"4748",336,109,-1
"4749",402,108,-1
"4750",420,108,-1
"4751",534,111,-1
"4752",426,111,-1
"4753",462,113,-1
"4754",276,111,-1
"4755",390,106,-1
"4756",252,106,-1
"4757",408,109,-1
"4758",420,108,-1
"4759",384,106,-1
"4760",714,109,-1
"4761",468,113,-1
"4762",756,114,-1
"4763",708,111,-1
"4764",570,108,-1
"4765",666,111,-1
"4766",648,108,-1
"4767",678,108,-1
"4768",666,109,-1
"4769",666,108,-1
"4770",624,108,-1
"4771",804,113,-1
"4772",666,111,-1
"4773",810,109,-1
"4774",882,113,-1
"4775",834,114,-1
"4776",810,114,-1
"4777",924,111,-1
"4778",960,106,-1
"4779",978,108,-1
"4780",948,106,-1
"4781",1176,109,-1
"4782",1008,106,-1
"4783",1020,108,-1
"4784",948,109,-1
"4785",1182,106,-1
"4786",1176,106,-1
"4787",726,106,-1
"4788",996,109,-1
"4789",738,105,-1
"4790",1218,106,-1
"4791",960,106,-1
"4792",774,105,-1
"4793",1014,103,-1
"4794",1140,108,-1
"4795",972,106,-1
"4796",1104,106,-1
"4797",960,109,-1
"4798",1056,106,-1
"4799",1116,108,-1
"4800",726,111,-1
"4801",756,105,-1
"4802",966,101,-1
"4803",882,109,-1
"4804",924,109,-1
"4805",744,109,-1
"4806",906,108,-1
"4807",912,108,-1
"4808",936,108,-1
"4809",1062,108,-1
"4810",1158,108,-1
"4811",708,103,-1
"4812",1086,113,-1
"4813",966,109,-1
"4814",918,105,-1
"4815",774,105,-1
"4816",1092,106,-1
"4817",1068,106,-1
"4818",960,106,-1
"4819",1032,109,-1
"4820",858,106,-1
"4821",1032,105,-1
"4822",906,109,-1
"4823",1140,106,-1
"4824",960,106,-1
"4825",906,108,-1
"4826",870,105,-1
"4827",1026,106,-1
"4828",786,109,-1
"4829",1188,108,-1
"4830",996,105,-1
"4831",780,108,-1
"4832",882,109,-1
"4833",876,109,-1
"4834",864,106,-1
"4835",1140,109,-1
"4836",1038,111,-1
"4837",972,105,-1
"4838",954,108,-1
"4839",1122,105,-1
"4840",1230,109,-1
"4841",1026,108,-1
"4842",948,106,-1
"4843",966,105,-1
"4844",1152,105,-1
"4845",888,111,-1
"4846",1146,111,-1
"4847",978,108,-1
"4848",1134,109,-1
"4849",960,111,-1
"4850",984,109,-1
"4851",1200,111,-1
"4852",918,111,-1
"4853",1050,111,-1
"4854",1128,109,-1
"4855",918,111,-1
"4856",1002,109,-1
"4857",924,106,-1
"4858",1038,113,-1
"4859",1122,111,-1
"4860",762,111,-1
"4861",1146,109,-1
"4862",1074,109,-1
"4863",1002,113,-1
"4864",948,113,-1
"4865",972,113,-1
"4866",1080,111,-1
"4867",750,113,-1
"4868",852,111,-1
"4869",858,113,-1
"4870",876,111,-1
"4871",1074,111,-1
"4872",798,111,-1
"4873",906,109,-1
"4874",690,109,-1
"4875",840,109,-1
"4876",828,108,-1
"4877",786,106,-1
"4878",666,111,-1
"4879",708,114,-1
"4880",606,108,-1
"4881",1092,109,-1
"4882",1500,108,-1
"4883",1308,103,-1
"4884",1620,105,-1
"4885",1950,103,-1
"4886",2028,100,-1
"4887",2148,100,-1
"4888",2070,106,-1
"4889",2034,103,-1
"4890",1836,103,-1
"4891",1650,105,-1
"4892",1806,100,-1
"4893",1890,103,-1
"4894",1992,95,-1
"4895",1602,79,-1
"4896",1938,82,-1
"4897",1752,84,-1
"4898",1782,66,-1
"4899",1494,45,-1
"4900",984,56,-1
"4901",1194,43,-1
"4902",1488,45,-1
"4903",1290,64,-1
"4904",912,105,-1
"4905",1512,100,-1
"4906",918,100,-1
"4907",756,106,-1
"4908",1326,103,-1
"4909",1242,101,-1
"4910",1098,100,-1
"4911",1494,98,-1
"4912",1302,105,-1
"4913",1332,106,-1
"4914",1224,106,-1
"4915",1110,108,-1
"4916",1068,109,-1
"4917",1140,106,-1
"4918",1092,108,-1
"4919",1302,108,-1
"4920",996,109,-1
"4921",1146,106,-1
"4922",1134,109,-1
"4923",1050,109,-1
"4924",1098,109,-1
"4925",840,108,-1
"4926",870,103,-1
"4927",774,108,-1
"4928",1008,103,-1
"4929",930,106,-1
"4930",1116,105,-1
"4931",1068,108,-1
"4932",1026,106,-1
"4933",972,106,-1
"4934",984,108,-1
"4935",876,106,-1
"4936",978,109,-1
"4937",984,106,-1
"4938",1038,108,-1
"4939",618,106,-1
